business_id,name,stars,review_count,categories,open
MYerPELZImcIbqt91a3s2g,Messages,2.5,2,Cards & Stationery ; Arts & Crafts ; Flowers & Gifts ; Shopping ; Event Planning & Services ; ,TRUE
V1hopwQhoUAQmhVLBJYBJA,Only You Salon & Supply,5,2,Hair Salons ; Beauty and Spas ; ,TRUE
PgT1jpBuz1mmj5W28rhLHQ,Just Tires,5,5,Tires ; Automotive ; ,TRUE
ieDFyMldCa6oGvN6ypZqjA,Rice Graduate Apartments,4,2,Colleges & Universities ; Education ; ,TRUE
PE87CZpK2rUDSwTXD9NS_w,Steak N Shake,3,6,Restaurants ; ,TRUE
Tqa0-zrgmV11iQCgxDmn1A,California Blonde,4,7,Used  Vintage & Consignment ; Fashion ; Shopping ; ,TRUE
yC-i4cPTsb9zI-BKaDXnWg,Spritz Jewelry Co,2,4,Shopping ; Jewelry ; ,TRUE
UD53ctuW9lneGL13N7GoZA,Fitcorp,3.5,7,Active Life ; Gyms ; Trainers ; Fitness & Instruction ; ,FALSE
PTeLIlZ0L4x99QynDms0lA,Classic Silver Wok Gourmet,5,2,Food ; Grocery ; ,TRUE
0PnSAQI-Hjkttz4CnJ8wbw,Alamo Mexican Restaurant,4,21,Mexican ; Tex-Mex ; Restaurants ; ,TRUE
Ci-Lqfacr2OHg6OwHEloSg,Cafe Ventanas,3,17,Cafes ; Restaurants ; ,TRUE
xhvW44uHfv-sgQiJLx94iQ,Kitchen,4,60,French ; Restaurants ; ,TRUE
yVxbR8zwjWp3NH6aJrSVmw,Schuck's O'Reilly Auto Supply,4,5,Automotive ; Auto Parts & Supplies ; ,TRUE
l9Gp9GlyWgT57pUQVLvoug,Coco Bongo,3,2,Bars ; Nightlife ; Dance Clubs ; Sports Bars ; ,TRUE
KrFjh__SDUyJ8jeyldkeFA,Sushi King,2.5,16,Japanese ; Restaurants ; ,TRUE
VFslQjSgrw4Mu5_Q1xk1KQ,Pampas,4,1146,Steakhouses ; Brazilian ; Restaurants ; ,TRUE
33_97u22YKjv-QLkKUlXJg,Lynn Animal Hospital,4.5,16,Veterinarians ; Pets ; ,TRUE
cyeLERLklDlTFSGLj5N7xQ,Taste of Atlanta,3.5,34,Festivals ; Arts & Entertainment ; ,TRUE
8DwDpMO5AFm4gB9sQgLPBg,Dunkin Donuts,2.5,10,Food ; Donuts ; ,TRUE
kRK1MMD8sRvoDP4EdygEiA,Wireless N You,3,2,Shopping ; Mobile Phones ; ,TRUE
IcLm9Z1zphLnzUvrFK6aiA,Erawan Thai Cuisine,3.5,131,Thai ; Restaurants ; ,TRUE
 -OHi0FOlVjVkdOhJQdTNOA,Uncle Jimmy's,5,2,Dive Bars ; Bars ; Nightlife ; ,TRUE
8yKr1IvQPnLLK6iRpd0Few,Courtney's,3.5,2,Pizza ; Restaurants ; ,TRUE
S3QD3NEjczUXDb7qN9UOCg,Quality Suites,4,41,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
CVpKlqrjYCyjxnlkBCUK5A,Zebra Tattoo & Body Piercing,3,237,Tattoo ; Piercing ; Beauty and Spas ; ,TRUE
6uc5h32bXZ7dQQ5xOeurnA,Starbucks,3,24,Food ; Coffee & Tea ; ,TRUE
Q81Xj-eCVxi8mttVMn2UiQ,Jimmy John's Gourmet Sandwiches,4,30,Sandwiches ; Restaurants ; ,TRUE
IzY2Dgq9VG9L_odPVkzQqg,Budget Truck Rental,1,2,NA,TRUE
lW9v4mHbSRVwlHSTk9hSCg,Toppers Pizza,1,2,Pizza ; Restaurants ; ,TRUE
Q8oXUks0GYAjz4EZ_neQ_Q,Ithaca Mall,2.5,9,Shopping Centers ; Shopping ; ,TRUE
JXrppn1wanENxgd6CVt9nA,Bella Capelli,5,3,Hair Salons ; Beauty and Spas ; ,TRUE
Dv3MJIreiNRa6iuLe_yfkg,The Scale House Brewery and Pub,3.5,3,Food ; Breweries ; ,TRUE
mh9IzS3UX_F52pzuQxmHfQ,UNC Surplus Property,4.5,8,Furniture Stores ; Shopping ; Antiques ; Home & Garden ; Office Equipment ; ,TRUE
fq5AGPmKcjOIYwtm_fnNHQ,Redcap's Corner,4.5,5,Hobby Shops ; Shopping ; Toy Stores ; ,TRUE
TyDle42ASOpi5Z7Sc3l28g,Covel Commons Residential Restaurant,4,19,American (Traditional) ; Restaurants ; ,TRUE
mrIxMIVGqiARIsU23NQHLA,ORS Pilates and Yoga,4,5,Active Life ; Pilates ; Yoga ; Fitness & Instruction ; ,TRUE
Pk8IEhv2o0VI7avWndDuXw,Baker's Peak Deli,3.5,4,Food ; Bakeries ; Delis ; Restaurants ; ,TRUE
X1ICIZHZqdFQczzdSMerFw,Montclair Metrolink Station,3,7,Train Stations ; Hotels & Travel ; ,TRUE
p0VLfAQRXLAS_83etfe0GA,Newtowne Variety,4.5,25,Sandwiches ; Restaurants ; ,TRUE
S_xSSU0IbNGFwOUTHFNtpA,Wheatberry Bakery & Cafe,3,17,Food ; Bakeries ; Coffee & Tea ; Bagels ; ,TRUE
FhL1HJfAIk8BU9H6q7HxYQ,Jamba Juice,3.5,26,Food ; Juice Bars & Smoothies ; ,TRUE
ga25nFjxOwYxb17n2l7GUQ,Visart Video,5,4,Videos and Video Game Rental ; Books  Mags  Music and Video ; Shopping ; ,FALSE
wMKJxxh_agN85A54BdX79Q,Papa's Corner Restaurant & Pizzeria,4,4,Italian ; Pizza ; Restaurants ; ,TRUE
qB8D8KlvcWfwoREPIICO1w,Cumberland Farms Inc,4.5,3,Food ; Convenience Stores ; ,TRUE
GjF9aSQzK1k_1nQfjCkb9w,Berkeley Hat Company,4,103,Women's Clothing ; Men's Clothing ; Fashion ; Shopping ; ,TRUE
gU2En1DaXg6cRWE0-Tb8Yw,Zuzu's Petals,2,10,Women's Clothing ; Fashion ; Shopping ; ,TRUE
TKkKRrMcP0R_VPO8QKR7YQ,Weaver Street Market,4,74,Food ; Bakeries ; Grocery ; ,TRUE
cXjr3JfZuNvKLC8JWOPE2Q,Spatz William,5,2,Oral Surgeons ; Dentists ; Health and Medical ; General Dentistry ; ,TRUE
LYdoHmDxPEN8KokfR_2C5w,Taste of Cambridge,4,10,Local Flavor ; ,TRUE
_Ee3w-GvLi5CCjpauRIepA,University of Texas MD Anderson Cancer Center,5,19,Hospitals ; Health and Medical ; ,TRUE
TZb3l8Za-V_fVlTlX1JYdg,Duane Reade,2,3,Shopping ; Drugstores ; Beauty and Spas ; Food ; Convenience Stores ; Cosmetics & Beauty Supply ; ,TRUE
v0ZeYsUI4nDM1Bpokj9ysg,Espresso Roma,3,6,Food ; Coffee & Tea ; ,FALSE
jI4yOYZ7nZt1Yv_9GolxYg,Upstairs On the Square,3.5,433,American (New) ; Restaurants ; ,TRUE
T91XfCQKgvg9KsZnrLexig,Westside Family Medicine,1,9,Doctors ; Health and Medical ; Family Practice ; ,TRUE
xcJa7SUk9rSQbxkErstfew,Hampshire Bicycle Exchange,3,3,Active Life ; Bike Rentals ; ,TRUE
sY78l10spysPY4vpT9qqsg,Everyday Cook,3,3,Kitchen & Bath ; Shopping ; Home & Garden ; ,TRUE
jTPr0dFk2JgGYdDiIGro3Q,Silvio's Organic Pizza,3.5,104,Italian ; Pizza ; Gluten-Free ; Restaurants ; ,TRUE
UVPVAtsAiBOtw-BI_W9kTw,Fire Hook Taco Truck,3,15,Food Stands ; Restaurants ; ,TRUE
pSPsT1hggiw5RhFR1bSqSw,Johnston's Market,3.5,17,Food ; Convenience Stores ; Grocery ; ,TRUE
yuO-Qy1QQVumIhO0ijvl3w,Aroma Cafe,3,5,Food ; Do-It-Yourself Food ; Cafes ; Restaurants ; ,TRUE
MYkGOtjw_e0F3xr8ZxUA1A,Courtyard Providence Downtown,3.5,17,Hotels & Travel ; Event Planning & Services ; Venues & Event Spaces ; Hotels ; ,TRUE
02A7EMn1GbOtsX3w8NwTAA,Union On Yale,3.5,125,Bars ; Restaurants ; Nightlife ; Lounges ; American (New) ; Pizza ; ,TRUE
bccVcVv80u3Rqf3CiPM22A,Noah's Bagels,2,91,Food ; Bagels ; ,TRUE
nXiu6PUFLtyJamPdmbKU8Q,The Childrens School,4,3,Local Services ; Preschools ; Education ; Child Care & Day Care ; ,TRUE
paEiq317vKj7-CEiGWUsbw,Boston Percussive Dance,5,5,Arts & Entertainment ; Specialty Schools ; Performing Arts ; Dance Schools ; Fitness & Instruction ; Active Life ; Dance Studios ; Education ; ,TRUE
nrY4PxuZFND6Y1Tm4xNFbQ,Saffron Homestyle Indian Cuisine,5,2,Specialty Food ; Ethnic Food ; Food ; ,TRUE
JDMMLQZbDhCtEytY9L5r0A,Purdue Federal Credit Union,4,5,Banks & Credit Unions ; Financial Services ; ,TRUE
3USg4W1p6dwlD-1_Op0C2A,Zavod King Bartlett Pediatrics,5,3,Doctors ; Health and Medical ; ,TRUE
Vtst8E8txms-PGMv6AETnw,Expressions,4.5,2,Tobacco Shops ; Shopping ; ,TRUE
BR2i3cvCs5ymmeAQ2Ook9A,Electrolysis & Skin Care by Ani,3.5,2,Skin Care ; Hair Removal ; Beauty and Spas ; ,TRUE
zCKJ04uIdbI7c2JdXp-cHA,Price Chopper,2.5,4,Food ; Grocery ; ,TRUE
o-q9Uy3VUV_mrOBhIC48tg,Izzy & Zoe's,3,8,Delis ; Breakfast & Brunch ; Restaurants ; ,FALSE
U4P9VW2ox8PsypWQsZzqng,Bedworks,4.5,19,Mattresses ; Shopping ; Home & Garden ; Furniture Stores ; ,TRUE
xDgb-HSWJ_2A23iADT9e1w,Hudson Lounge,3,41,Bars ; Nightlife ; Lounges ; ,TRUE
hNKYyGv-wlB_WTiSX1sKcQ,Bruegger's Bagel Bakery,3.5,10,Food ; Bagels ; ,TRUE
KwoyRm7KFG7dHw-NbKla2w,College Shoe Repair Shop,4.5,11,Local Services ; Shoe Repair ; ,FALSE
WFgbeIrQDr1x7lyp9Kf4gQ,Uch,3,2,Home Services ; Real Estate ; Apartments ; ,TRUE
JwETCi-1Ix4SKg4cGTwxQQ,Conundrum,4.5,6,American (New) ; Restaurants ; ,FALSE
_BELNPTsqzNRi1IPY1_Cvw,Safeway,2,53,Food ; Grocery ; ,TRUE
zNxOVDKl3WYNFZDjtXAc6w,Greek Corner Restaurant II,3.5,27,Greek ; Mediterranean ; Restaurants ; ,FALSE
4hf8Iqe-7qKlt2jIS5l1SA,Rockys Tailor Shop,4,7,Local Services ; Dry Cleaning & Laundry ; Sewing & Alterations ; ,TRUE
n1yu-g8KobLRt81pNNskhA,McDonald's,2,18,Fast Food ; Restaurants ; ,TRUE
KCVy3xDOhMZBCbbLRsXvVw,XO Steakhouse,4.5,6,Steakhouses ; Restaurants ; ,FALSE
zXNBJE2m-6KBA4jR9ja_8A,Fowler Museum,4,34,Museums ; Arts & Entertainment ; ,TRUE
GsoYOQQ_7L9amG78lucepQ,Fredo's Pizzeria,3,52,Pizza ; Restaurants ; ,TRUE
9YCh_eHXQy5ozBO1p38aPw,Hilton Garden Inn Washington DC/Greenbelt,3,5,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
mN4GaI7KdRKZ253EgvpW_A,Tick Tock Liquors,2.5,8,Food ; Beer  Wine & Spirits ; ,TRUE
PlLsdaWKn6VzoSrT9BoEcA,Evolutions Salon,4.5,13,Hair Salons ; Hair Removal ; Beauty and Spas ; ,TRUE
grtRbOhjogmnTXToPwFoNQ,The Mediterranean Grill,4,19,Mediterranean ; Restaurants ; ,TRUE
AOulzsSHnppyZf10dl4n0g,The Institute of Neurological Recovery,1.5,3,Doctors ; Health and Medical ; ,TRUE
Ln7BSlJKPmekHdeMxCqclA,The Berkeley Barber Shop,5,4,Barbers ; Beauty and Spas ; ,FALSE
1AuS2TA0gBLYiMh7s1rwfQ,Foothill Car Wash & Detail,3.5,22,Car Wash ; Automotive ; ,TRUE
dXO0TAdU8RCDw54r2MQLrA,Global Ink,3.5,3,Tobacco Shops ; Newspapers & Magazines ; Shopping ; Books  Mags  Music and Video ; ,FALSE
xRrnli_Yg_Dvu2hBHRfPTA,Easy Chair Coffee Shop,4,6,Food ; Coffee & Tea ; ,FALSE
d_KFya2Ga7jYBk0Da84Qdg,Manna International Foods & Gifts,4,10,Food ; Specialty Food ; Grocery ; Ethnic Food ; ,TRUE
PiiDzC9wPzfVA-xyTXC0GQ,The Market At Munger,3.5,5,Specialty Food ; Food ; Convenience Stores ; Coffee & Tea ; ,TRUE
IIsJN_ilLI36zGAF3SMCCQ,La Piccola Cucina,3.5,6,Italian ; Restaurants ; ,TRUE
JAlTNEkW0e3KE0vAhoR_YA,Bp Products of North America,4,5,Automotive ; Gas & Service Stations ; ,TRUE
h_we4E3zofRTf4G0JTEF0A,Fondue Fred,3,172,Fondue ; Restaurants ; ,TRUE
ehaoreB8IzKY8KvRGqxcUA,Fuel & Fuddle,3.5,95,American (Traditional) ; Restaurants ; ,TRUE
_jsJNMbVe6FbUHSDD1RZGA,Party City,2.5,5,Arts & Crafts ; Shopping ; Costumes ; ,TRUE
JT23bhY1mFme-EJdHjeMow,Pane e Cioccolata,3,13,Food ; Bakeries ; Breakfast & Brunch ; Restaurants ; ,FALSE
fFsEJQB2HhpfXV48ioxzXw,Society Coffee,3.5,156,Food ; Coffee & Tea ; Breakfast & Brunch ; Restaurants ; ,FALSE
KpL73tUI4oKr9uW7SHD7mA,Mother's Tavern,3.5,36,Bars ; Nightlife ; Restaurants ; ,FALSE
LLZBXU2OKVKte-MZlV5VOA,Dunkin Donuts,3.5,12,Food ; Donuts ; Fast Food ; Restaurants ; ,TRUE
F1VQ_kSwdOu0Y5x3bkLZiw,Bank of Ann Arbor,5,2,Banks & Credit Unions ; Financial Services ; ,TRUE
I4hzlqf5JJAPSYygp1AyoQ,Harlem Car Service,2.5,20,Hotels & Travel ; Taxis ; Transportation ; ,TRUE
6Ax2uEsGQCE-2Oxqoe8BWQ,EVOO,4,252,American (New) ; Restaurants ; ,TRUE
EdB_E_uQgHvPjlEdGOOgwQ,H Robert Stender  DDS,5,5,Dentists ; Cosmetic Dentists ; Health and Medical ; ,TRUE
HyxwnKF8aiYor-pMP5J65A,Extended Stay Deluxe Hotel,2,4,Hotels & Travel ; ,TRUE
2-cnVXiH4FOeibr6wteGOg,Carriage House Massage,5,2,Day Spas ; Massage ; Beauty and Spas ; ,TRUE
DGiylpvVZytoSIqSsVH5HQ,Nail Trix,3.5,5,NA,TRUE
rVBicVN6W_p9LyWcLyscgw,Dijon: A French Bistro,3.5,7,Food ; French ; Restaurants ; ,FALSE
WKj7NYkcjY79SvaqIunzVw,Oge-Chi Restuarant and Lounge,2.5,2,Bars ; Nightlife ; Restaurants ; ,FALSE
EHxE_FVNr-eYbZwwy_H13g,Miller's Claremont Laundry & Dry Cleaning,3,3,Local Services ; Dry Cleaning & Laundry ; ,TRUE
vwcikFtT-pmZOMFA1ARTTA,Birrieria Baldomero,5,4,Mexican ; Restaurants ; ,TRUE
hMbqc2RGNpTTM39DU6TCpg,Shehan-Shah Indian Cuisine,2,2,Restaurants ; ,FALSE
jsUTsVpjI5QPtPfaciENHg,Beijing Tokyo,3,52,Thai ; Japanese ; Chinese ; Restaurants ; ,TRUE
JdG5e8zfYTu6_P29lQ-Wig,GoBerry,4,17,Food ; Ice Cream & Frozen Yogurt ; ,TRUE
xxiHB_oOFeTXKCzMxBOCdg,Pennsylvania Wine and Spirits,2.5,4,Shopping ; ,TRUE
NR8k-wkG1rObtnPIJTKMvw,Espresso Royale,3.5,4,Food ; Coffee & Tea ; ,TRUE
dxoj-1BAoajy5Slc1mMvbw,Jagdip Powar  MD,5,16,Doctors ; Health and Medical ; Obstetricians and Gynecologists ; ,TRUE
YRjZNZE_TOgjFja5bE02hA,Nora's Grocery,5,5,Food ; Grocery ; ,TRUE
rwLqUals7Xt_i6bw3zEEDA,Waterloo Cycles,1.5,16,Sporting Goods ; Bikes ; Shopping ; ,TRUE
dUPFQ2eGe1pk6eLnIqCbTw,Healthy Pet Center,4.5,2,Pets ; Pet Stores ; ,TRUE
sSmPTPgVpV735go2nWyDjQ,Auto Logic,4.5,11,Auto Repair ; Automotive ; ,TRUE
I20o1h6gEPTl_dY1dgwxXg,Lacy Joseph R MD,2,2,NA,TRUE
Klbm92lwLF0xkiSIuD1XBQ,Super 8 Motel,2.5,19,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
Cs7Jj_7dGq79GJ7JsqFb8w,Photography by Leigh Ann Rahn,5,6,Photographers ; Event Planning & Services ; ,TRUE
V7bdnPpfySL1tyy5ZqdQVw,CARisma Wash,4,24,Car Wash ; Automotive ; ,TRUE
2Ad-D-B2C3w22mMmpuZgZQ,Planned Parenthood,5,5,Doctors ; Medical Centers ; Health and Medical ; Obstetricians and Gynecologists ; ,TRUE
vpxUqSMqPJyhTisCDSG1_Q,Pita Vera,4,27,Mediterranean ; Restaurants ; ,TRUE
6wlZNtRPwjHlwfJCizBs4g,B Good,2.5,5,Burgers ; Sandwiches ; Restaurants ; ,TRUE
Yiv2ECw7V16NIuiKbTetng,Budget Blinds,2,3,Shades & Blinds ; Interior Design ; Home Services ; ,TRUE
bmAI2Sitz2lxntBWo1OO5g,Central Parking Systems,3,2,Automotive ; Parking ; ,TRUE
POyN8waR0OzzZcsuhN0QOQ,Chocolaterie Stam,4.5,12,Specialty Food ; Food ; Chocolatiers and Shops ; ,FALSE
6ceAEGAR9tegZA-kHPdfRA,Bellanina,3,14,Day Spas ; Beauty and Spas ; ,TRUE
E--S5uEvbg11E8PC2GCYsA,Simple iFix iPhone Repairs,5,12,Local Services ; IT Services & Computer Repair ; ,TRUE
1S-gum9ac37-pF4qA_CY8Q,Food Lion,3.5,3,Food ; Grocery ; ,TRUE
 -KedUrm_YGt2s4Q9p_Q6Mg,Ren's Mobil Service,4.5,3,Auto Repair ; Automotive ; Gas & Service Stations ; ,TRUE
Lhsfy2uf8LyhMYgjbop7Sw,P-Town,3.5,3,Adult Entertainment ; Bars ; Gay Bars ; Nightlife ; Dance Clubs ; ,TRUE
DXDMQ2YQ3A7JlclIT_KgDg,Cloud 9 Smoke Shop and Hookah Lounge,4.5,13,Bars ; Shopping ; Tobacco Shops ; Nightlife ; Lounges ; Hookah Bars ; ,TRUE
5eFcQAl8BkWB6gtrZN3NKQ,Stick or Treat,4.5,4,Food ; ,FALSE
isp0obbx6P3xHRaH9EBkDg,Hemline,3.5,2,Women's Clothing ; Fashion ; Shopping ; ,TRUE
d_Z92qQ3deaw1zK6lLFFTQ,Honeys & Heroes,4,6,Children's Clothing ; Fashion ; Shopping ; ,TRUE
RlSnnS3SkjVumfu7kzPLCg,Kingkong Sushi,4,112,Japanese ; Restaurants ; ,TRUE
Ot4XBIX8bIxYeLQX3MLDvA,Oak Creek Apartments,2.5,10,Home Services ; Real Estate ; Apartments ; ,TRUE
tXbma_O3bO8LUfigOh1CdA,The Lamp Post,2.5,4,Lighting Fixtures & Equipment ; Home Services ; ,TRUE
OoW8Q8W6OsTKBkk5sJGW_Q,French Quarter,4.5,6,Women's Clothing ; Fashion ; Shopping ; ,TRUE
dVBp-ayxdvwG95BYfqKwDw,ArtMart,4,12,Kitchen & Bath ; Shopping ; Home & Garden ; ,TRUE
BhUXAnkoiRYEHBUsFLUaQA,Island Wash Laundromant,1.5,2,Local Services ; Dry Cleaning & Laundry ; ,TRUE
8RosTB42p7JsAWEc2Bx27A,Yoga Plus,2,5,Active Life ; Dance Studios ; Yoga ; Fitness & Instruction ; ,FALSE
vkMzqm0kcyG-_QJR8r6elw,NY Buffet,2.5,6,Buffets ; Restaurants ; ,TRUE
NrSikK-10UHAd31l9wa65g,Broadway Presbyterian Church,5,2,Churches ; Religious Organizations ; ,TRUE
qQouzhAOkppSq10tRI0nxA,El Rodeo Mexican Restaurant,2,8,Mexican ; Restaurants ; ,TRUE
JQPvIx1aJVu_ZNoZ5Uqsbg,RedSeven Bar & Grill,3.5,30,American (New) ; Restaurants ; ,TRUE
EQOZh5sP-Ipo_JefIKAVqg,Honda of Ithaca,3.5,3,Auto Repair ; Automotive ; Car Dealers ; ,TRUE
aFbK2N4jB72avKpooMpSOw,Michelle's Yogurt & Sweets,3.5,69,Food ; Ice Cream & Frozen Yogurt ; ,TRUE
aPja2Bns3PuqGWv-bNWOXw,Penn Station,4.5,7,Sandwiches ; Restaurants ; ,TRUE
thDdjYlOd6Vide3mszGTRw,Shanes Jewelry,4.5,15,Shopping ; Jewelry ; ,TRUE
L-8y-em67TVwmtEoQw2Xqg,International House,4,16,University Housing ; Home Services ; Real Estate ; ,TRUE
rWDZv7FPuIlTfosY4gZ_lA,La Guadalupana,4.5,12,Mexican ; Restaurants ; ,TRUE
gBfNTd7TEyMEq7_quWNYnw,Beven & Brock Property Management Company,1.5,14,Property Management ; Home Services ; Real Estate ; ,TRUE
Ws5jW7K4OgADEly5cCmsXg,Gugliani's Rice Village,3,19,Italian ; Restaurants ; ,TRUE
RIj_iQP-GvD-8mkUcO7ThQ,Advanced Cadillac Service,5,2,Auto Repair ; Automotive ; ,TRUE
J0_ihDCYiXm97XVzbx0Drg,University Movers,2.5,3,Movers ; Home Services ; ,TRUE
PP0h6tNnk2imPnznb0hSpw,Hotel Midtown,2,22,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
HBzT2Yld4Pdh1QihBRQy_Q,Original Soup Man,1.5,2,American (New) ; Restaurants ; ,TRUE
uK2oeQSLdKN1JuhO-Qv7gA,Wizzywig Collectibles,3.5,2,Music & DVDs ; Books  Mags  Music and Video ; Comic Books ; Shopping ; Toy Stores ; ,FALSE
-0iqnv7MjKrgh7Q7bYRlUQ,Otto Pizza,4,164,Pizza ; Restaurants ; ,TRUE
AxVbvx_WeSKJFOCd8lthIw,Sandor Hites  DDS,4.5,11,Health and Medical ; Dentists ; General Dentistry ; ,TRUE
G17QUujz-e6oWV_-LQc4Ag,Super Star East Buffet,3,28,Buffets ; Chinese ; Restaurants ; ,TRUE
G_ly5CisletsxEoJImPBhw,Historic Lincoln Hotel,2.5,4,Hotels & Travel ; Event Planning & Services ; Hotels ; ,FALSE
qXh_8dyoLpniX1pv5jquOA,Chili's Grill & Bar,3.5,4,American (Traditional) ; Restaurants ; ,TRUE
3frikpuC7Cw_C60TMtvVVg,Emerald City Lounge,4,14,Wine Bars ; Bars ; Gay Bars ; Nightlife ; Lounges ; ,TRUE
r-dZCCNtld2ik0QRoTwuUQ,The State Theatre,3.5,22,Arts & Entertainment ; Cinema ; ,TRUE
is_3J5wgSNx142iNaNrSHQ,Boloco,3.5,120,Mexican ; Restaurants ; ,TRUE
3frFidAcPVYAFB2RxxkIdA,Star of India,3,18,Pakistani ; Indian ; Restaurants ; ,FALSE
os2nfVL-eiIXzBFHYMZCLw,Stop & Shop,2.5,5,Food ; Grocery ; ,TRUE
Fbycyr3KEjDQ4wO9AStmvQ,Cafe Sam,3.5,21,American (New) ; Restaurants ; ,TRUE
GHWV5BHXfuNB4HkCcRHh0A,Cliff Hanger Cafe,4,38,Cafes ; Sandwiches ; Restaurants ; ,TRUE
qsBMwn3kTqQKde3NHKrPRg,Folk Music Center,4.5,31,Musical Instruments & Teachers ; Shopping ; ,TRUE
iTvZXijXHzz8VCWyIP0WoA,Dunkin Donuts,3.5,10,Food ; Donuts ; ,TRUE
_ewEvGkaCtNMzhqgg7STLA,The Stand,3.5,220,Burgers ; Restaurants ; Hot Dogs ; ,TRUE
7oC0qcOg-XSt4Xo1_u-9XA,Amherst Fish Market,3.5,2,Food ; Specialty Food ; Korean ; Seafood Markets ; Restaurants ; ,TRUE
zKdJDuM-DWlK-qqH6YGbjQ,Beadworks,3,3,Shopping ; Jewelry ; ,TRUE
FZ3M3K7yIvIj770TE4JpKw,Oma's Kitchen,3.5,18,Korean ; Restaurants ; ,TRUE
HqPPWAttTuBpDoKnAQt4Vw,The Inn at Virginia Tech and Skelton Conference Center,3,13,Hotels & Travel ; Event Planning & Services ; Venues & Event Spaces ; Hotels ; ,TRUE
kj44upIDaMIPlYvsuweP4g,Geovanti's,3.5,28,Dive Bars ; Bars ; Italian ; Nightlife ; Restaurants ; ,TRUE
3rfoWwB2LsG6TSbmKk3C-w,EJ Burger,4,54,Burgers ; Restaurants ; ,TRUE
Ib8YzGDYkaf7n4EMQ3-cRg,J Marie's Restaurant,4,9,Cajun/Creole ; Restaurants ; ,FALSE
PzNLnRud1tIUqJQiwYanIw,Torrey Pines Dental Arts,4.5,52,Oral Surgeons ; Health and Medical ; Dentists ; General Dentistry ; Cosmetic Dentists ; ,TRUE
pAo-FVj_Kcorz8dGJP5-eA,Johnny's Flowers,4,5,Flowers & Gifts ; Shopping ; Florists ; ,TRUE
RT-NHBvJIxGfZWtIeaHJwA,Craig Mauk - State Farm Insurance Agent,5,2,Financial Services ; Insurance ; ,TRUE
KnBHJZ_YlHy0OCem0Pabmg,Dixon  Howell  Westmoreland & Newman,1,2,Professional Services ; Lawyers ; ,TRUE
G7aOYRU2rQLrqdzjaKOl4w,Mongo Fresh,3,4,Chinese ; Restaurants ; ,TRUE
5-mzFAIGxO0nATMxjxi4fw,Windsor,3,4,Women's Clothing ; Fashion ; Shopping ; ,TRUE
CxOApc8E_VnFvwYDbaIoSw,Ithaca Bakery,4,54,Food ; Bakeries ; Delis ; American (New) ; Restaurants ; ,TRUE
2ERnU_ihjdwusbdlXSf3gg,Chica Loca Taco,3.5,19,Mexican ; Restaurants ; ,TRUE
KCjZ4YY4lBsU9t53AMussw,Riya Beauty Parlor,3.5,62,Skin Care ; Hair Removal ; Beauty and Spas ; ,TRUE
03v8CXLbnGrHB-AxEV-8rw,Bobby's Burger Palace,4,23,Burgers ; Restaurants ; ,TRUE
LW1svH-IFU7LAgK1giqi7Q,Aladdins Natural Eatery,3.5,38,Restaurants ; Mediterranean ; Event Planning & Services ; Caterers ; ,TRUE
ocE_LWT9sfarhZ5IlB29sg,Goldstar Events,3,14,Event Planning & Services ; Party & Event Planning ; ,TRUE
V5jiPApAZCxLrmmSH8fXxg,Taylor Plastic Surgery Center,1,2,Doctors ; Health and Medical ; Cosmetic Surgeons ; ,TRUE
tZT_0yAeFxuihVnGXoCbWQ,The Blind Pig Company,4.5,79,Pubs ; Food ; Bars ; Nightlife ; Beer  Wine & Spirits ; ,TRUE
gGvNgShksetPoimyKV8I9Q,Hudson Grille,3.5,109,Bars ; American (Traditional) ; Venues & Event Spaces ; Nightlife ; Restaurants ; Event Planning & Services ; ,TRUE
vAVMaIJET-OI39DyuupAaQ,Burden Busters Errands  Chores & More,5,2,Notaries ; Home Services ; Pet Services ; Local Services ; Pets ; Home Cleaning ; Dog Walkers ; ,TRUE
rCZx7hy61-PcGcTJ00y1Zg,Massasoit Lodge of Elks,4,2,Arts & Entertainment ; Social Clubs ; ,TRUE
IEWrs3H865vTkgPY_NSBPA,Sumalee Sangsurasak  DDS,3.5,11,Oral Surgeons ; Dentists ; Health and Medical ; Pediatric Dentists ; ,TRUE
0h6jVwdRV1tiF4h21vkMDw,Bodies In Balance,4,3,Active Life ; Sports Clubs ; Trainers ; Fitness & Instruction ; ,TRUE
7Xd_v1CzsQSdW9XfUg_YYg,Metropolis Spa & Salon,2.5,8,Day Spas ; Nail Salons ; Shopping ; Shopping Centers ; Beauty and Spas ; ,TRUE
dTn4zWESE49YRd5Mox9MCg,Arbuckle Caf??,3,23,American (Traditional) ; Restaurants ; ,TRUE
6rL53UVwKjD8MwY3is-U4w,Urban Optics,4.5,20,Shopping ; Optometrists ; Health and Medical ; Eyewear & Opticians ; ,TRUE
7QfMpiTnQIN8pSxfKRMGWQ,Autoworks,3,2,Auto Repair ; Automotive ; ,TRUE
YRfDdBgWS4T80oJfKmVThA,Chocolat Restaurant Lounge,3,60,Bars ; American (New) ; Nightlife ; Lounges ; Restaurants ; ,TRUE
